solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
852.925,6.418506027,53199253.0,2127.33,393.0,1397433907.0,2296462022.0,1028.0,10301917.0,2619469.0,220772.0,271994.0,131137.0,42350.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.471666722,53160695.0,2127.13,326.0,1391817211.0,2297182149.0,1060.0,10314905.0,2643445.0,217795.0,193149.0,123786.0,40578.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.524859074,53192352.0,2128.63,353.0,1394835478.0,2295602017.0,1024.0,10295241.0,2625480.0,218513.0,223717.0,126919.0,42710.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.578130691,53271617.0,2129.88,323.0,1394453641.0,2304097579.0,1027.0,10339340.0,2683651.0,218785.0,224612.0,129161.0,44923.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.631322235,53191544.0,2127.53,361.0,1395766198.0,2292633877.0,1025.0,10280965.0,2592238.0,219804.0,259930.0,131210.0,44998.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.684494312,53172077.0,2128.05,323.0,1392052784.0,2296560911.0,1022.0,10288449.0,2613399.0,219338.0,199529.0,126108.0,42126.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.737723385,53229073.0,2128.66,355.0,1397223139.0,2298958709.0,1025.0,10289241.0,2620636.0,218838.0,194825.0,126242.0,40551.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.79093324,53209855.0,2128.68,327.0,1392764371.0,2300740634.0,1084.0,10295366.0,2641144.0,217136.0,257652.0,132366.0,47138.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.844147174,53213934.0,2126.52,374.0,1396600690.0,2296454242.0,1023.0,10293730.0,2630139.0,217973.0,250482.0,128382.0,43701.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.897303703,53156529.0,2128.17,334.0,1392564425.0,2299875777.0,1022.0,10316420.0,2656282.0,219099.0,225011.0,126078.0,40101.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,6.95049276,53189057.0,2128.27,329.0,1393089474.0,2299313519.0,1046.0,10314840.0,2670269.0,222191.0,313975.0,140577.0,43384.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,7.003720764,53228004.0,2127.59,355.0,1395253137.0,2298202333.0,1025.0,10270282.0,2598419.0,218194.0,466243.0,164846.0,54629.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,7.056887386,53166622.0,2126.74,340.0,1392943152.0,2295041172.0,1026.0,10297820.0,2628879.0,216332.0,212435.0,119248.0,33040.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
